analysis_source,dataset,subject,outcome,stage,model,grid,contrast_name,contrast_id,family_id,tier,replicates,family_stage_count,metric,budget_fraction,family_size,draw_file,draw_key,estimate,pointwise_ci95_low,pointwise_ci95_high,familywise_bonferroni_low,familywise_bonferroni_high,bootstrap_sign_p_two_sided,bonferroni_adjusted_sign_p,familywise_excludes_zero
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_demographic_family__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_demographic_family,primary,5000,3,precision_difference,0.1,12,draws/task_5acc5d5249ea32029b43.npz,c000__precision_difference__0.10,-0.015151515151515138,-0.06060606060606066,0.03076923076923077,-0.09090909090909094,0.06060606060606066,0.8922215556888622,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_demographic_family__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_demographic_family,primary,5000,3,precision_difference,0.2,12,draws/task_5acc5d5249ea32029b43.npz,c000__precision_difference__0.20,-0.022900763358778664,-0.03076923076923077,0.022900763358778664,-0.04600778038755138,0.0383398169896262,0.8066386722655469,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_demographic_family__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_demographic_family,primary,5000,3,precision_difference,0.3,12,draws/task_5acc5d5249ea32029b43.npz,c000__precision_difference__0.30,0.01025641025641022,-0.010204081632653073,0.030612244897959218,-0.020408163265306145,0.041025641025641026,0.4443111377724455,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.05,12,draws/task_b3cc447bbd22e3946289.npz,c001__precision_difference__0.05,0.05882352941176466,-0.06060606060606061,0.2424242424242424,-0.15151515151515152,0.3030303030303031,0.41471705658868224,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.1,12,draws/task_b3cc447bbd22e3946289.npz,c001__precision_difference__0.10,-0.03030303030303033,-0.13636363636363635,0.07575757575757575,-0.18345571095571098,0.12307692307692308,0.6346730653869226,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.2,12,draws/task_b3cc447bbd22e3946289.npz,c001__precision_difference__0.20,-0.007633587786259555,-0.06106870229007633,0.03816793893129772,-0.08461538461538465,0.06153846153846154,0.7618476304739052,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.3,12,draws/task_b3cc447bbd22e3946289.npz,c001__precision_difference__0.30,-0.010256410256410275,-0.03076923076923077,0.020408163265306117,-0.04388992455956741,0.033664148351648944,0.7254549090181963,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.05,12,draws/task_64c7e2d4cd52a085fb1b.npz,c001__precision_difference__0.05,0.02941176470588236,-0.06060606060606066,0.18181818181818188,-0.12121212121212122,0.27272727272727276,0.5250949810037993,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.1,12,draws/task_64c7e2d4cd52a085fb1b.npz,c001__precision_difference__0.10,0.015151515151515138,-0.045454545454545414,0.10769230769230764,-0.06153846153846154,0.16038510101010287,0.6014797040591882,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.2,12,draws/task_64c7e2d4cd52a085fb1b.npz,c001__precision_difference__0.20,0.0,-0.03816793893129772,0.02307692307692305,-0.053846153846153856,0.038461538461538436,0.9734053189362127,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.3,12,draws/task_64c7e2d4cd52a085fb1b.npz,c001__precision_difference__0.30,0.00512820512820511,-0.02551020408163268,0.015384615384615385,-0.040816326530612235,0.025641025641025637,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.05,12,draws/task_5acc5d5249ea32029b43.npz,c001__precision_difference__0.05,0.05882352941176472,-0.02941176470588236,0.1515151515151516,-0.06060606060606066,0.21212121212121215,0.34033193361327735,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.1,12,draws/task_5acc5d5249ea32029b43.npz,c001__precision_difference__0.10,0.0,-0.0461538461538461,0.06060606060606066,-0.0757575757575758,0.10035887723387892,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.2,12,draws/task_5acc5d5249ea32029b43.npz,c001__precision_difference__0.20,-0.007633587786259555,-0.03076923076923077,0.015384615384615441,-0.05343511450381677,0.03053435114503822,0.8882223555288942,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,c14b__uci320__portuguese__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|no_sensitive_wellbeing,primary,5000,3,precision_difference,0.3,12,draws/task_5acc5d5249ea32029b43.npz,c001__precision_difference__0.30,-0.0051282051282051655,-0.020512820512820495,0.020408163265306145,-0.03076923076923077,0.030704147043432793,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.05,12,draws/task_b3cc447bbd22e3946289.npz,c002__precision_difference__0.05,0.05882352941176466,-0.09090909090909094,0.24242424242424243,-0.1818181818181818,0.33333333333333337,0.5330933813237353,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.1,12,draws/task_b3cc447bbd22e3946289.npz,c002__precision_difference__0.10,0.0,-0.10606060606060608,0.10769230769230764,-0.1515151515151515,0.16666666666666669,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.2,12,draws/task_b3cc447bbd22e3946289.npz,c002__precision_difference__0.20,0.0,-0.0692307692307692,0.06106870229007633,-0.09923664122137404,0.09160305343511455,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.3,12,draws/task_b3cc447bbd22e3946289.npz,c002__precision_difference__0.30,-0.020512820512820495,-0.06632653061224492,0.025510204081632626,-0.08699508328972613,0.04081632653061226,0.395120975804839,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period1__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.05,12,draws/task_64c7e2d4cd52a085fb1b.npz,c002__precision_difference__0.05,0.05882352941176472,-0.09090909090909094,0.20588235294117652,-0.1515151515151515,0.2727272727272727,0.5970805838832234,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period1__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.1,12,draws/task_64c7e2d4cd52a085fb1b.npz,c002__precision_difference__0.10,-0.030303030303030387,-0.10606060606060608,0.07575757575757569,-0.13636363636363638,0.12121212121212122,0.8414317136572685,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period1__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.2,12,draws/task_64c7e2d4cd52a085fb1b.npz,c002__precision_difference__0.20,0.0,-0.05343511450381677,0.038461538461538436,-0.07633587786259541,0.05384615384615388,0.8758248350329934,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period1__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.3,12,draws/task_64c7e2d4cd52a085fb1b.npz,c002__precision_difference__0.30,-0.015384615384615385,-0.040816326530612235,0.02551020408163268,-0.051282051282051266,0.04093886272457704,0.6710657868426315,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.05,12,draws/task_5acc5d5249ea32029b43.npz,c002__precision_difference__0.05,0.02941176470588236,-0.08823529411764708,0.12121212121212122,-0.12121212121212122,0.17647058823529405,0.9154169166166767,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.1,12,draws/task_5acc5d5249ea32029b43.npz,c002__precision_difference__0.10,0.015151515151515138,-0.045454545454545525,0.0757575757575758,-0.0757575757575758,0.10769230769230771,0.8002399520095981,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.2,12,draws/task_5acc5d5249ea32029b43.npz,c002__precision_difference__0.20,-0.022900763358778664,-0.05384615384615388,0.007692307692307776,-0.07633587786259544,0.023076923076923106,0.34393121375724856,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,c14b__uci320__portuguese__fail_g3_lt_10__period2__school_observable_only__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|school_observable_only,primary,5000,3,precision_difference,0.3,12,draws/task_5acc5d5249ea32029b43.npz,c002__precision_difference__0.30,0.00512820512820511,-0.015306122448979609,0.02564102564102566,-0.025641025641025605,0.03589743589743588,0.7842431513697261,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.05,12,draws/task_b3cc447bbd22e3946289.npz,c003__precision_difference__0.05,0.029411764705882304,-0.06060606060606061,0.1515151515151515,-0.12121212121212122,0.2121212121212121,0.6038792241551689,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.1,12,draws/task_b3cc447bbd22e3946289.npz,c003__precision_difference__0.10,-0.03030303030303033,-0.09090909090909094,0.06060606060606061,-0.13636363636363635,0.09230769230769231,0.848630273945211,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.2,12,draws/task_b3cc447bbd22e3946289.npz,c003__precision_difference__0.20,0.007633587786259555,-0.023076923076923106,0.046153846153846156,-0.042758489919749454,0.06153846153846154,0.7214557088582284,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.3,12,draws/task_b3cc447bbd22e3946289.npz,c003__precision_difference__0.30,-0.010256410256410275,-0.03061224489795919,0.020408163265306145,-0.04081632653061226,0.03076923076923077,0.8902219556088782,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period1__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.05,12,draws/task_64c7e2d4cd52a085fb1b.npz,c003__precision_difference__0.05,0.02941176470588236,-0.06060606060606055,0.12121212121212122,-0.1176470588235294,0.17960115864527693,0.7806438712257548,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period1__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.1,12,draws/task_64c7e2d4cd52a085fb1b.npz,c003__precision_difference__0.10,-0.045454545454545525,-0.09090909090909083,0.045454545454545414,-0.10769230769230773,0.07575757575757569,0.7306538692261547,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period1__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.2,12,draws/task_64c7e2d4cd52a085fb1b.npz,c003__precision_difference__0.20,0.007633587786259555,-0.030769230769230715,0.022900763358778664,-0.046153846153846136,0.038339816989626165,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period1__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period1__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.3,12,draws/task_64c7e2d4cd52a085fb1b.npz,c003__precision_difference__0.30,-0.0051282051282051655,-0.015384615384615385,0.02040816326530609,-0.02564102564102566,0.030612244897959162,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.05,12,draws/task_5acc5d5249ea32029b43.npz,c003__precision_difference__0.05,0.02941176470588236,-0.05882352941176472,0.08823529411764708,-0.0909090909090909,0.12121212121212122,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.1,12,draws/task_5acc5d5249ea32029b43.npz,c003__precision_difference__0.10,-0.015151515151515138,-0.03076923076923077,0.03076923076923077,-0.04615384615384621,0.06060606060606055,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.2,12,draws/task_5acc5d5249ea32029b43.npz,c003__precision_difference__0.20,0.0,-0.01538461538461533,0.023076923076922995,-0.03053435114503822,0.038167938931297725,1.0,1.0,False
C14B_frozen,uci320,portuguese,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,c14b__uci320__portuguese__fail_g3_lt_10__period2__targeted_no_sex__histgb__minus__uci320__portuguese__fail_g3_lt_10__period2__full__histgb,c14b|uci320|portuguese|fail_g3_lt_10|histgb|c13_selected|targeted_no_sex,primary,5000,3,precision_difference,0.3,12,draws/task_5acc5d5249ea32029b43.npz,c003__precision_difference__0.30,0.00512820512820511,-0.0051282051282051655,0.02051282051282055,-0.015306122448979609,0.03076923076923077,0.6966606678664267,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.05,8,draws/task_9226774e375e27c17f05.npz,c000__precision_difference__0.05,-0.3492063492063492,-0.4263157894736842,-0.2722513089005235,-0.4578947368421053,-0.24011513157894643,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.1,8,draws/task_9226774e375e27c17f05.npz,c000__precision_difference__0.10,-0.3261455525606469,-0.38441898330273633,-0.27567567567567575,-0.40540540540540543,-0.25649506902455005,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.2,8,draws/task_9226774e375e27c17f05.npz,c000__precision_difference__0.20,-0.2237380627557981,-0.2633015006821282,-0.19072920721422087,-0.27633378932968533,-0.17589842399567304,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.3,8,draws/task_9226774e375e27c17f05.npz,c000__precision_difference__0.30,-0.17974452554744524,-0.20218579234972672,-0.14858705560619867,-0.2133826171991962,-0.13764813126709208,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.05,8,draws/task_e0f0f655047d46f08c47.npz,c000__precision_difference__0.05,-0.031746031746031744,-0.05789473684210522,-0.005319148936170248,-0.06878306878306877,0.0,0.01279744051189762,0.10237952409518096,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.1,8,draws/task_e0f0f655047d46f08c47.npz,c000__precision_difference__0.10,-0.013477088948787075,-0.035230352303523005,0.0,-0.045698924731182755,0.005405405405405392,0.05838832233553289,0.46710657868426314,False
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.2,8,draws/task_e0f0f655047d46f08c47.npz,c000__precision_difference__0.20,-0.03547066848567537,-0.050546448087431695,-0.016393442622950838,-0.05737704918032786,-0.01089918256130791,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,c14b__uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb__minus__uci697__all__dropout_vs_graduate__semester1__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|legacy_operational,primary,5000,2,precision_difference,0.3,8,draws/task_e0f0f655047d46f08c47.npz,c000__precision_difference__0.30,-0.03558394160583944,-0.046490428441203324,-0.019108280254777066,-0.05287146763901551,-0.012769319652469602,0.0003999200159968006,0.003199360127974405,True
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.05,8,draws/task_9226774e375e27c17f05.npz,c008__precision_difference__0.05,-0.010582010582010581,-0.031746031746031744,0.015789473684210464,-0.042328042328042326,0.02617801047120427,0.6362727454509098,1.0,False
C14B_frozen,uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,c14b__uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb__minus__uci697__all__dropout_vs_graduate__enrollment__full__histgb,c14b|uci697|all|dropout_vs_graduate|histgb|c13_selected|no_direct_personal,primary,5000,2,precision_difference,0.1,8,draws/task_9226774e375e27c17f05.npz,c008__precision_difference__0.10,-0.005390835579514808,-0.027027027027026973,0.013440860215053752,-0.03513513513513511,0.02158537917971884,0.5162967406518696,1.0,False
